wall_time,elapsed_s,condition,trial,object,subject,note,lifting_mode,grip_force_N,grip_force_topic_N,grip_force_sync_N,left_inward_force_sync_N,right_inward_force_sync_N,wrench_sync_dt_ms,wrench_sync_age_ms,wrench_sync_valid,grasp_assist_offset_m,grasp_assist_offset_mm,lift_start_grip_force_N,eval_grip_target_N,grip_error_to_eval_target_N,below_eval_target,hand_distance_m,lift_start_hand_distance_m,effective_closing_m,effective_closing_mm,assist_target_hand_distance_m,q_goal_fk_hand_distance_m,lift_start_q_goal_fk_distance_m,q_goal_fk_closing_m,q_goal_fk_closing_mm,q_fk_hand_distance_m,lift_start_q_fk_distance_m,q_fk_closing_m,q_fk_closing_mm,ik_unrealized_closing_mm,robot_unrealized_closing_mm,left_ee_world_x_m,left_ee_world_y_m,left_ee_world_z_m,right_ee_world_x_m,right_ee_world_y_m,right_ee_world_z_m,grip_axis_x,grip_axis_y,grip_axis_z,left_fx_N,left_fy_N,left_fz_N,right_fx_N,right_fy_N,right_fz_N,left_tx_Nm,left_ty_Nm,left_tz_Nm,right_tx_Nm,right_ty_Nm,right_tz_Nm,left_force_cmd_x_N,left_force_cmd_y_N,left_force_cmd_z_N,right_force_cmd_x_N,right_force_cmd_y_N,right_force_cmd_z_N,right_omega_x,right_omega_y,right_omega_z,right_gripper_angle,right_gripper_button,left_q1_rad,left_q2_rad,left_q3_rad,left_q4_rad,left_q5_rad,left_q6_rad,left_q7_rad,right_q1_rad,right_q2_rad,right_q3_rad,right_q4_rad,right_q5_rad,right_q6_rad,right_q7_rad,left_q_goal1_rad,left_q_goal2_rad,left_q_goal3_rad,left_q_goal4_rad,left_q_goal5_rad,left_q_goal6_rad,left_q_goal7_rad,right_q_goal1_rad,right_q_goal2_rad,right_q_goal3_rad,right_q_goal4_rad,right_q_goal5_rad,right_q_goal6_rad,right_q_goal7_rad
2026-08-21T15:33:51.595,0.010286861099302769,on,1,box1,watanabe,,0,0.05990954967901088,0.0,0.05990954967901088,0.11981909935802176,0.0,5.012989044189453,0.5947286263108253,1,nan,nan,nan,nan,nan,0,0.6988834686798853,nan,nan,nan,nan,nan,nan,nan,nan,0.6988809623083402,nan,nan,nan,nan,nan,0.46786922216415405,-0.10995445802614565,0.3147814193667532,0.4987756907939911,0.5868975714696396,0.2714208153757303,0.04422263512430189,0.997093307718471,-0.062042680839090855,0.005285571329295635,0.19201927164799587,1.158489160613489,-2.301046371459961,1.4117930688631144,0.045477208186528006,-0.24843643605709076,-0.3564426834992411,0.04999707836768469,-0.5406262278556824,-1.1312055668173557,0.8915842114683068,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368595719337463,0.05640651658177376,0.42464080452919006,-2.143447160720825,-0.7614665031433105,1.71542227268219,1.5738725662231445,-0.22766612470149994,0.2631194591522217,-0.2858749032020569,-1.9773757457733154,0.7075726985931396,1.643792748451233,-0.03904770314693451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.605,0.020116064697504044,on,1,box1,watanabe,,0,0.053461295731086475,0.0,0.053461295731086475,0.10692259146217295,0.0,15.031099319458008,4.337920807301998,1,nan,nan,nan,nan,nan,0,0.698881941209818,nan,nan,nan,nan,nan,nan,nan,nan,0.6988826694717687,nan,nan,nan,nan,nan,0.4678681492805481,-0.10995159204044692,0.3147825994785115,0.49877533316612244,0.5868988148016707,0.2714210471833971,0.04422375520545237,0.9970931651715259,-0.06204417332640224,-0.03128764033317566,0.18193972638607003,1.1782671171862567,-2.3050131797790527,1.409328700483834,0.07351105803300362,-0.24781426787376404,-0.38158283609408,0.04380572739485861,-0.5372175574302673,-1.1461272054540161,0.8892769560035628,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.1536882221698761,0.056403469294309616,0.42463889718055725,-2.1434531211853027,-0.7614694833755493,1.7154229879379272,1.5738682746887207,-0.22766906023025513,0.26311570405960083,-0.2858729660511017,-1.9773736000061035,0.7075730562210083,1.643791675567627,-0.03904614970088005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.615,0.03010945301502943,on,1,box1,watanabe,,0,0.08712968936435347,0.0,0.08712968936435347,0.17425937872870695,0.0,15.048027038574219,4.315393976867199,1,nan,nan,nan,nan,nan,0,0.6988805436360674,nan,nan,nan,nan,nan,nan,nan,nan,0.6988809329463063,nan,nan,nan,nan,nan,0.46786850690841675,-0.10995151828346202,0.3147803130119798,0.4987758696079254,0.5868977084468973,0.2714224485661101,0.04422409949875963,0.9970934705162348,-0.06203902060328026,0.015127050690352917,0.24481258268013578,1.1365529060753268,-2.2872984409332275,1.3661670401544947,0.04244925214895978,-0.273527592420578,-0.34041685011515577,0.0773437238491902,-0.5209136605262756,-1.1213411179968054,0.8651437021563613,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368743240833282,0.056406695395708084,0.4246428906917572,-2.1434507369995117,-0.7614690065383911,1.7154239416122437,1.5738686323165894,-0.2276652753353119,0.26311948895454407,-0.2858707904815674,-1.9773756265640259,0.7075739502906799,1.6437958478927612,-0.03904690593481064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.625,0.04012454580515623,on,1,box1,watanabe,,0,0.07921246607233215,0.0,0.07921246607233215,0.1584249321446643,0.0,15.083074569702148,4.170128144323826,1,nan,nan,nan,nan,nan,0,0.6988829508969306,nan,nan,nan,nan,nan,nan,nan,nan,0.6988828569154399,nan,nan,nan,nan,nan,0.4678691625595093,-0.10995265624837182,0.3147804394525253,0.4987764358520508,0.5868988569485192,0.27142045712751794,0.04422381924308757,0.9970933076884584,-0.06204183729100867,-0.010543537326157093,0.22896233306694674,1.1186903130331367,-2.302579164505005,1.3639322456590528,0.035320197017039034,-0.2632735073566437,-0.3461720654995911,0.06706750031868824,-0.521798312664032,-1.1255739470661785,0.8640946460235008,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368449687957764,0.0564061738550663,0.42464080452919006,-2.1434531211853027,-0.761465847492218,1.7154228687286377,1.5738681554794312,-0.22766396403312683,0.2631193995475769,-0.2858728766441345,-1.977370023727417,0.7075719237327576,1.643791675567627,-0.03904934227466583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.635,0.050111896358430386,on,1,box1,watanabe,,0,0.08980852945601955,0.0,0.08980852945601955,0.1796170589120391,0.0,15.012502670288086,4.284961149096489,1,nan,nan,nan,nan,nan,0,0.6988822643736826,nan,nan,nan,nan,nan,nan,nan,nan,0.6988805277386222,nan,nan,nan,nan,nan,0.46786847710609436,-0.10995298288644777,0.3147823044505719,0.49877604842185974,0.5868977400570337,0.27142089966942734,0.044224289113222556,0.9970931564102262,-0.06204393356583999,0.03821149095892906,0.24602447316221798,1.08603906519805,-2.3509714603424072,1.3640344517666918,0.07406254954576863,-0.26848694682121277,-0.30797481923607717,0.08015264271504721,-0.517461359500885,-1.167671989526497,0.8670630485641231,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368302166461945,0.056406885385513306,0.4246428906917572,-2.1434550285339355,-0.7614682912826538,1.7154219150543213,1.5738717317581177,-0.22766420245170593,0.26311782002449036,-0.2858777940273285,-1.977372407913208,0.707571268081665,1.6437932252883911,-0.039046213030815125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.645,0.06011277437210083,on,1,box1,watanabe,,0,0.09161503970245916,0.0,0.09161503970245916,0.1832300794049183,0.0,15.058517456054688,4.346894100308418,1,nan,nan,nan,nan,nan,0,0.6988830424644886,nan,nan,nan,nan,nan,nan,nan,nan,0.6988854916392536,nan,nan,nan,nan,nan,0.4678686559200287,-0.10995117057196181,0.3147818408352383,0.4987776279449463,0.5869002161843837,0.2714195615069871,0.044226244087884184,0.9970929961314001,-0.06204511583990037,0.0681585818529129,0.24999731939655184,1.1129787407103344,-2.3388774394989014,1.3986000937548404,0.09524134092249292,-0.2730563282966614,-0.30538505344576466,0.08467416716000806,-0.530497670173645,-1.1738405390542788,0.8824441826799616,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.1536872833967209,0.05640285462141037,0.4246390461921692,-2.1434531211853027,-0.761468231678009,1.7154215574264526,1.573865532875061,-0.22766050696372986,0.2631191611289978,-0.2858709990978241,-1.9773746728897095,0.707571804523468,1.6437932252883911,-0.03904756158590317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.655,0.07011767569929361,on,1,box1,watanabe,,0,0.10697401591947557,0.0,0.10697401591947557,0.21394803183895114,0.0,14.95361328125,4.37695998698473,1,nan,nan,nan,nan,nan,0,0.69888383882975,nan,nan,nan,nan,nan,nan,nan,nan,0.6988850951391615,nan,nan,nan,nan,nan,0.4678702652454376,-0.1099518870683865,0.31478281021275406,0.49877646565437317,0.5869003426249292,0.2714192664790475,0.044222227917999374,0.9970930660811442,-0.06204685431890495,0.04781999811530113,0.28076089418053257,1.097741643449282,-2.295541763305664,1.3845618214528317,0.10625802136105844,-0.28610852360725403,-0.30784827332342324,0.09625006252132828,-0.5218377709388733,-1.1591470202351835,0.869236319197451,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368516743183136,0.056404877454042435,0.42463693022727966,-2.143450975418091,-0.7614679932594299,1.7154217958450317,1.5738722085952759,-0.22766511142253876,0.26311561465263367,-0.28587356209754944,-1.977370262145996,0.7075719833374023,1.6437947750091553,-0.03904665261507034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.665,0.08020624797791243,on,1,box1,watanabe,,0,0.06775469112248202,0.0,0.06775469112248202,0.13550938224496403,0.0,15.129804611206055,4.408380948007107,1,nan,nan,nan,nan,nan,0,0.6988800391430574,nan,nan,nan,nan,nan,nan,nan,nan,0.6988829753965607,nan,nan,nan,nan,nan,0.4678683280944824,-0.10995221370646246,0.31478273645576915,0.49877405166625977,0.5868962965274721,0.2714203201502603,0.04422178605883905,0.9970931650707697,-0.06204557846390685,0.0014253122499212623,0.2075622285886919,1.152580551773898,-2.2769055366516113,1.3994203557205593,0.03884624451030905,-0.2554382085800171,-0.35557357333609796,0.058795907343909964,-0.5379552245140076,-1.1151963392915838,0.874059720444871,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.1536828875541687,0.05640517175197601,0.4246390163898468,-2.1434507369995117,-0.7614696025848389,1.7154217958450317,1.573866844177246,-0.2276661992073059,0.2631158232688904,-0.28587770462036133,-1.9773762226104736,0.7075690627098083,1.6437888145446777,-0.03904857859015465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.675,0.09015040658414364,on,1,box1,watanabe,,0,0.07441079552647323,0.0,0.07441079552647323,0.14882159105294646,0.0,15.069007873535156,4.341810010373592,1,nan,nan,nan,nan,nan,0,0.6988812295929387,nan,nan,nan,nan,nan,nan,nan,nan,0.6988833408835652,nan,nan,nan,nan,nan,0.46786949038505554,-0.10995092822758289,0.3147839376409517,0.49877703189849854,0.5868986251408523,0.2714203939072452,0.04422431194989311,0.9970929592347374,-0.06204708596761635,-0.011927530169487,0.2210043337185139,1.1444983456629036,-2.297787666320801,1.4073934857876078,0.07769489139098307,-0.26032835245132446,-0.3588098928559918,0.06337053681799454,-0.5373099446296692,-1.1445300717031204,0.8795982904912483,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368473529815674,0.05640282854437828,0.42464351654052734,-2.1434550285339355,-0.7614643573760986,1.7154186964035034,1.5738738775253296,-0.22766312956809998,0.26311782002449036,-0.2858736217021942,-1.9773739576339722,0.7075746655464172,1.6437947750091553,-0.03904983401298523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-21T15:33:51.685,0.10012166108936071,on,1,box1,watanabe,,0,0.07420913013474109,0.0,0.07420913013474109,0.14841826026948218,0.0,15.098094940185547,4.30024228990078,1,nan,nan,nan,nan,nan,0,0.6988830401184639,nan,nan,nan,nan,nan,nan,nan,nan,0.6988833593256275,nan,nan,nan,nan,nan,0.46786800026893616,-0.10995236122043225,0.31478208317961726,0.49877575039863586,0.5868990360726254,0.271419140038502,0.0442244958819729,0.9970930145549649,-0.062046065867852586,-0.017170490697026253,0.21879908416387833,1.1118419980591472,-2.316730260848999,1.453087539509724,0.08207213663677893,-0.25540757179260254,-0.3472149998027053,0.062176895921317504,-0.5567876696586609,-1.156166985164372,0.9061951435377449,nan,nan,nan,nan,nan,nan,-0.046304079511598775,0.002049201732381257,0.001642658999985136,0.0024639922194182873,0,0.15368278324604034,0.05640275031328201,0.42464080452919006,-2.1434502601623535,-0.7614666819572449,1.7154237031936646,1.573866367340088,-0.22766485810279846,0.26311710476875305,-0.2858767807483673,-1.9773720502853394,0.7075707316398621,1.6437926292419434,-0.0390411913394928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
